bar_idx,specialist,state,confidence,supports,conflicts,reason_codes,feature_values,market_interpretation,provenance_ok
2034,volume,REJECTION_BELOW_VALUE,medium,,below_value,BELOW_VAL|maturity:VP-as-of-bar,below_VAL=True;dist_POC=-0.12;dist_VAL=-0.09;va_width=0.75;rel_volume=0.43,preço abaixo do VAL = rejeição/distribuição,True
2034,mtf,PARTIAL_BULL,medium,partial_bull,,parcial,trend_30_4h=-0.29;rsi_1d=56.1;d_break=bull;w_break=bear;weekly_slope=-0.44910040039325966,alinhamento parcial bull,True
2034,regime,MACRO_BROKEN_DISTRIBUTION,high,,macro_broken,MACRO_BROKEN,v3_state=BEAR;combined_score=-1.0;cascade=-1.0;macro_broken=True;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=9.168580615525947,macro quebrado/distribuição = topo macro,True
2034,momentum,STRONG_BULL_MOMENTUM,high,strong_bull,,momentum_strong,trend_30=-0.29;rsi=47.11;rsi_1d=56.1;legpos90=71.3;rise20=0.2;bear_div=0.0,momentum bull forte,True
2034,capit,NO_CAPITULATION,low,,,no_cap,drop20=1.65;rsi_min8=45.0;sweet_spot=False;bub_sell=0.0;reclaim_body=-0.09,sem capitulação relevante,True
2034,fuel,low_fuel,high,,obstructed,blocks/colada,supply_category=SUPPLY_NEAR_AND_REJECTING;dist_4h_supply=0.35;dist_d1_supply=0.87;blocks_target=1,supply colada/bloqueia = combustível baixo,True
2034,risk,SL_TOO_SHORT,high,,sl_short,sl<1.2ATR,sl_atr=1.16;sl_type=LATE_WIDE,SL curto demais = stop no ruído (ex T34),True
2053,supply,SUPPLY_BLOCKS_TARGET,medium,,target_obstructed,BLOCKS_TARGET,supply_category=SUPPLY_BLOCKS_TARGET;polarity_category=RECLAIM_REJECTED_BELOW_SUPPLY;dist_4h_supply=1.31;has_overhead=1,supply bloqueia alvo = R ruim,True
2053,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=1.73;touched_retest=1,demanda defendida real,True
2053,volume,ACCEPTANCE_ABOVE_VALUE,medium,acceptance_above,,ABOVE_POC|maturity:VP-as-of-bar,below_VAL=False;dist_POC=0.41;dist_VAL=0.41;va_width=0.0;rel_volume=0.38,aceitação acima do valor = bullish,True
2053,mtf,MTF_CONFLICT,low,,mtf_conflict,conflito,trend_30_4h=-1.0;rsi_1d=52.3;d_break=bull;w_break=bear;weekly_slope=-0.44910040039325966,timeframes em conflito,True
2053,regime,MACRO_BROKEN_DISTRIBUTION,high,,macro_broken,MACRO_BROKEN,v3_state=BEAR;combined_score=-1.0;cascade=-1.0;macro_broken=True;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=9.673352728015107,macro quebrado/distribuição = topo macro,True
2053,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=-1.0;rsi=44.98;rsi_1d=52.3;legpos90=64.7;rise20=1.57;bear_div=0.0,momentum fraco = bounce/indeciso,True
2053,capit,NO_CAPITULATION,low,,,no_cap,drop20=1.93;rsi_min8=44.36;sweet_spot=False;bub_sell=0.0;reclaim_body=0.41,sem capitulação relevante,True
2053,fuel,low_fuel,high,,obstructed,blocks/colada,supply_category=SUPPLY_BLOCKS_TARGET;dist_4h_supply=1.31;dist_d1_supply=0.26;blocks_target=1,supply colada/bloqueia = combustível baixo,True
2053,risk,SL_NEUTRAL,medium,,,neutral,sl_atr=1.83;sl_type=V_REVERSAL_DEMAND,SL aceitável,True
2100,supply,SUPPLY_BLOCKS_TARGET,medium,,target_obstructed,BLOCKS_TARGET,supply_category=SUPPLY_BLOCKS_TARGET;polarity_category=RECLAIM_REJECTED_BELOW_SUPPLY;dist_4h_supply=1.78;has_overhead=1,supply bloqueia alvo = R ruim,True
2100,demand,DEMAND_FRAGILE,medium,,demand_deep,TOO_DEEP,demand_category=DEMAND_TOO_DEEP;dist_4h_demand=4.69;touched_retest=0,demanda muito funda = entrada esticada,True
2100,volume,REJECTION_BELOW_VALUE,medium,,below_value,BELOW_VAL|maturity:VP-as-of-bar,below_VAL=True;dist_POC=-1.49;dist_VAL=-0.9;va_width=1.18;rel_volume=0.78,preço abaixo do VAL = rejeição/distribuição,True
2100,mtf,FULL_BULL_ALIGN,high,mtf_bull,,4H+1D+W bull,trend_30_4h=2.98;rsi_1d=66.2;d_break=bull;w_break=bull;weekly_slope=-0.22379088690467835,alinhamento bull multi-TF = bull-run maior,True
2100,regime,MACRO_BROKEN_DISTRIBUTION,high,,macro_broken,MACRO_BROKEN,v3_state=TRANSITION;combined_score=3.0;cascade=2.0;macro_broken=True;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=6.32674934925739,macro quebrado/distribuição = topo macro,True
2100,momentum,STRONG_BULL_MOMENTUM,high,strong_bull,,momentum_strong,trend_30=2.98;rsi=47.95;rsi_1d=66.2;legpos90=66.4;rise20=0.0;bear_div=1.0,momentum bull forte,True
2100,capit,FALLING_KNIFE,high,,knife,drop_no_reclaim,drop20=2.59;rsi_min8=47.95;sweet_spot=False;bub_sell=0.0;reclaim_body=-0.71,drop forte sem reclaim = faca caindo,True
2100,fuel,low_fuel,high,,obstructed,blocks/colada,supply_category=SUPPLY_BLOCKS_TARGET;dist_4h_supply=1.78;dist_d1_supply=0.79;blocks_target=1,supply colada/bloqueia = combustível baixo,True
2100,risk,SL_STRUCTURAL_OK,high,sl_ok,,demand_base,sl_atr=4.79;sl_type=NORMAL_DEMAND_BASE,SL estrutural na demanda = ok,True
2110,supply,SUPPLY_FAR_NEUTRAL,medium,room,,FAR_ENOUGH,supply_category=SUPPLY_FAR_ENOUGH;polarity_category=POLARITY_SUPPORTED_BY_DEMAND;dist_4h_supply=2.09;has_overhead=1,supply longe = espaço ok,True
2110,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=2.93;touched_retest=1,demanda defendida real,True
2110,volume,ACCEPTANCE_ABOVE_VALUE,medium,acceptance_above,,ABOVE_POC|maturity:VP-as-of-bar,below_VAL=False;dist_POC=1.2;dist_VAL=1.86;va_width=1.5;rel_volume=None,aceitação acima do valor = bullish,True
2110,mtf,FULL_BULL_ALIGN,high,mtf_bull,,4H+1D+W bull,trend_30_4h=0.02;rsi_1d=62.9;d_break=bull;w_break=bull;weekly_slope=-0.22379088690467835,alinhamento bull multi-TF = bull-run maior,True
2110,regime,MACRO_BROKEN_DISTRIBUTION,high,,macro_broken,MACRO_BROKEN,v3_state=TRANSITION;combined_score=2.0;cascade=1.0;macro_broken=True;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=7.001480120451185,macro quebrado/distribuição = topo macro,True
2110,momentum,HEALTHY_HIGH_LEGPOS,high,strong_bull,,legpos_high+momentum,trend_30=0.02;rsi=58.09;rsi_1d=62.9;legpos90=92.5;rise20=2.67;bear_div=0.0,legpos alto COM momentum = continuação sadia,True
2110,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.0;rsi_min8=40.98;sweet_spot=False;bub_sell=0.0;reclaim_body=0.51,sem capitulação relevante,True
2110,fuel,medium_fuel,medium,,,moderate,supply_category=SUPPLY_FAR_ENOUGH;dist_4h_supply=2.09;dist_d1_supply=3.93;blocks_target=0,combustível médio,True
2110,risk,SL_STRUCTURAL_OK,high,sl_ok,,demand_base,sl_atr=3.03;sl_type=NORMAL_DEMAND_BASE,SL estrutural na demanda = ok,True
2174,supply,CLEAN_SKY_BULLISH,high,no_overhead,,CLEAN_SKY,supply_category=CLEAN_SKY;polarity_category=POLARITY_SUPPORTED_BY_DEMAND;dist_4h_supply=5.02;has_overhead=1,sem teto = markup/ATH bullish,True
2174,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=3.05;touched_retest=1,demanda defendida real,True
2174,volume,IN_VALUE_BALANCE,low,,,BALANCE|maturity:VP-as-of-bar,below_VAL=False;dist_POC=-0.13;dist_VAL=0.29;va_width=0.51;rel_volume=0.37,dentro do valor = balanço,True
2174,mtf,FULL_BULL_ALIGN,high,mtf_bull,,4H+1D+W bull,trend_30_4h=2.65;rsi_1d=72.6;d_break=bull;w_break=bull;weekly_slope=0.07819560631423482,alinhamento bull multi-TF = bull-run maior,True
2174,regime,MACRO_BULL,high,macro_bull,,combined>0,v3_state=BULL;combined_score=3.0;cascade=2.0;macro_broken=False;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=0.5479050994907838,regime macro bull,True
2174,momentum,HEALTHY_HIGH_LEGPOS,high,strong_bull,,legpos_high+momentum,trend_30=2.65;rsi=64.49;rsi_1d=72.6;legpos90=94.3;rise20=1.96;bear_div=0.0,legpos alto COM momentum = continuação sadia,True
2174,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.13;rsi_min8=50.95;sweet_spot=False;bub_sell=0.0;reclaim_body=-0.14,sem capitulação relevante,True
2174,fuel,high_fuel,high,clean_sky,,no_overhead,supply_category=CLEAN_SKY;dist_4h_supply=5.02;dist_d1_supply=1.2;blocks_target=0,sem teto = combustível alto,True
2174,risk,SL_STRUCTURAL_OK,high,sl_ok,,demand_base,sl_atr=3.15;sl_type=NORMAL_DEMAND_BASE,SL estrutural na demanda = ok,True
2188,supply,SUPPLY_REJECTING_RISK,high,,supply_rejecting,SUPPLY_NEAR_AND_REJECTING,supply_category=SUPPLY_NEAR_AND_REJECTING;polarity_category=POLARITY_UNDER_SUPPLY_PRESSURE;dist_4h_supply=0.08;has_overhead=1,supply viva colada acima = risco,True
2188,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=1.96;touched_retest=1,demanda defendida real,True
2188,volume,ACCEPTANCE_ABOVE_VALUE,medium,acceptance_above,,ABOVE_POC|maturity:VP-as-of-bar,below_VAL=False;dist_POC=0.49;dist_VAL=1.36;va_width=0.99;rel_volume=3.01,aceitação acima do valor = bullish,True
2188,mtf,FULL_BULL_ALIGN,high,mtf_bull,,4H+1D+W bull,trend_30_4h=1.05;rsi_1d=66.0;d_break=bull;w_break=bull;weekly_slope=0.1911604177501488,alinhamento bull multi-TF = bull-run maior,True
2188,regime,MACRO_BULL,high,macro_bull,,combined>0,v3_state=BULL;combined_score=1.0;cascade=1.0;macro_broken=False;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=0.6976004007158565,regime macro bull,True
2188,momentum,HEALTHY_HIGH_LEGPOS,high,strong_bull,,legpos_high+momentum,trend_30=1.05;rsi=54.5;rsi_1d=66.0;legpos90=91.0;rise20=2.13;bear_div=0.0,legpos alto COM momentum = continuação sadia,True
2188,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.74;rsi_min8=46.63;sweet_spot=False;bub_sell=0.0;reclaim_body=0.49,sem capitulação relevante,True
2188,fuel,low_fuel,high,,obstructed,blocks/colada,supply_category=SUPPLY_NEAR_AND_REJECTING;dist_4h_supply=0.08;dist_d1_supply=1.25;blocks_target=1,supply colada/bloqueia = combustível baixo,True
2188,risk,SL_NEUTRAL,medium,,,neutral,sl_atr=2.06;sl_type=V_REVERSAL_DEMAND,SL aceitável,True
2204,supply,SUPPLY_REJECTING_RISK,high,,supply_rejecting,SUPPLY_NEAR_AND_REJECTING,supply_category=SUPPLY_NEAR_AND_REJECTING;polarity_category=RECLAIM_REJECTED_BELOW_SUPPLY;dist_4h_supply=0.37;has_overhead=1,supply viva colada acima = risco,True
2204,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=2.67;touched_retest=1,demanda defendida real,True
2204,volume,IN_VALUE_BALANCE,low,,,BALANCE|maturity:VP-as-of-bar,below_VAL=False;dist_POC=0.07;dist_VAL=0.09;va_width=0.46;rel_volume=None,dentro do valor = balanço,True
2204,mtf,PARTIAL_BULL,medium,partial_bull,,parcial,trend_30_4h=-2.1;rsi_1d=56.3;d_break=bull;w_break=bull;weekly_slope=0.1911604177501488,alinhamento parcial bull,True
2204,regime,MACRO_BULL,high,macro_bull,,combined>0,v3_state=TRANSITION;combined_score=2.0;cascade=2.0;macro_broken=False;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=1.377982541728184,regime macro bull,True
2204,momentum,STRONG_BULL_MOMENTUM,high,strong_bull,,momentum_strong,trend_30=-2.1;rsi=46.22;rsi_1d=56.3;legpos90=55.6;rise20=2.31;bear_div=0.0,momentum bull forte,True
2204,capit,NO_CAPITULATION,low,,,no_cap,drop20=2.24;rsi_min8=25.97;sweet_spot=False;bub_sell=1.0;reclaim_body=0.07,sem capitulação relevante,True
2204,fuel,low_fuel,high,,obstructed,blocks/colada,supply_category=SUPPLY_NEAR_AND_REJECTING;dist_4h_supply=0.37;dist_d1_supply=0.27;blocks_target=1,supply colada/bloqueia = combustível baixo,True
2204,risk,SL_STRUCTURAL_OK,high,sl_ok,,demand_base,sl_atr=2.77;sl_type=NORMAL_DEMAND_BASE,SL estrutural na demanda = ok,True
2222,supply,SUPPLY_BLOCKS_TARGET,medium,,target_obstructed,BLOCKS_TARGET,supply_category=SUPPLY_BLOCKS_TARGET;polarity_category=RECLAIM_REJECTED_BELOW_SUPPLY;dist_4h_supply=1.24;has_overhead=1,supply bloqueia alvo = R ruim,True
2222,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_ORIGIN_OF_LEG,demand_category=DEMAND_ORIGIN_OF_LEG;dist_4h_demand=3.35;touched_retest=0,demanda defendida real,True
2222,volume,REJECTION_BELOW_VALUE,medium,,below_value,BELOW_VAL|maturity:VP-as-of-bar,below_VAL=True;dist_POC=-0.46;dist_VAL=-0.44;va_width=0.43;rel_volume=3.63,preço abaixo do VAL = rejeição/distribuição,True
2222,mtf,PARTIAL_BULL,medium,partial_bull,,parcial,trend_30_4h=-1.66;rsi_1d=55.5;d_break=bull;w_break=bull;weekly_slope=0.31147390769785,alinhamento parcial bull,True
2222,regime,MACRO_BULL,high,macro_bull,,combined>0,v3_state=TRANSITION;combined_score=2.0;cascade=2.0;macro_broken=False;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=1.3200665772708513,regime macro bull,True
2222,momentum,STRONG_BULL_MOMENTUM,high,strong_bull,,momentum_strong,trend_30=-1.66;rsi=42.7;rsi_1d=55.5;legpos90=41.0;rise20=0.0;bear_div=0.0,momentum bull forte,True
2222,capit,NO_CAPITULATION,low,,,no_cap,drop20=2.44;rsi_min8=42.7;sweet_spot=True;bub_sell=0.0;reclaim_body=-0.45,sem capitulação relevante,True
2222,fuel,low_fuel,high,,obstructed,blocks/colada,supply_category=SUPPLY_BLOCKS_TARGET;dist_4h_supply=1.24;dist_d1_supply=0.52;blocks_target=1,supply colada/bloqueia = combustível baixo,True
2222,risk,SL_STRUCTURAL_OK,high,sl_ok,,demand_base,sl_atr=3.45;sl_type=NORMAL_DEMAND_BASE,SL estrutural na demanda = ok,True
2320,supply,CLEAN_SKY_BULLISH,high,no_overhead,,CLEAN_SKY,supply_category=CLEAN_SKY;polarity_category=POLARITY_SUPPORTED_BY_DEMAND;dist_4h_supply=7.76;has_overhead=1,sem teto = markup/ATH bullish,True
2320,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=2.28;touched_retest=1,demanda defendida real,True
2320,volume,ACCEPTANCE_ABOVE_VALUE,medium,acceptance_above,,ABOVE_POC|maturity:VP-as-of-bar,below_VAL=False;dist_POC=0.33;dist_VAL=1.29;va_width=1.01;rel_volume=1.11,aceitação acima do valor = bullish,True
2320,mtf,PARTIAL_BULL,medium,partial_bull,,parcial,trend_30_4h=1.26;rsi_1d=37.9;d_break=bear;w_break=bull;weekly_slope=0.38234611216501224,alinhamento parcial bull,True
2320,regime,MACRO_BROKEN_DISTRIBUTION,high,,macro_broken,MACRO_BROKEN,v3_state=TRANSITION;combined_score=1.0;cascade=1.0;macro_broken=True;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=7.478464131234441,macro quebrado/distribuição = topo macro,True
2320,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=1.26;rsi=57.11;rsi_1d=37.9;legpos90=28.0;rise20=3.65;bear_div=0.0,momentum fraco = bounce/indeciso,True
2320,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.0;rsi_min8=50.19;sweet_spot=False;bub_sell=0.0;reclaim_body=0.29,sem capitulação relevante,True
2320,fuel,high_fuel,high,clean_sky,,no_overhead,supply_category=CLEAN_SKY;dist_4h_supply=7.76;dist_d1_supply=3.81;blocks_target=0,sem teto = combustível alto,True
2320,risk,SL_STRUCTURAL_OK,high,sl_ok,,demand_base,sl_atr=2.38;sl_type=NORMAL_DEMAND_BASE,SL estrutural na demanda = ok,True
2364,supply,CLEAN_SKY_BULLISH,high,no_overhead,,CLEAN_SKY,supply_category=CLEAN_SKY;polarity_category=POLARITY_SUPPORTED_BY_DEMAND;dist_4h_supply=5.21;has_overhead=1,sem teto = markup/ATH bullish,True
2364,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=1.78;touched_retest=1,demanda defendida real,True
2364,volume,ACCEPTANCE_ABOVE_VALUE,medium,acceptance_above,,ABOVE_POC|maturity:VP-as-of-bar,below_VAL=False;dist_POC=0.5;dist_VAL=0.77;va_width=0.43;rel_volume=0.79,aceitação acima do valor = bullish,True
2364,mtf,PARTIAL_BULL,medium,partial_bull,,parcial,trend_30_4h=1.37;rsi_1d=51.5;d_break=bear;w_break=bull;weekly_slope=0.3616902615007083,alinhamento parcial bull,True
2364,regime,MACRO_BROKEN_DISTRIBUTION,high,,macro_broken,MACRO_BROKEN,v3_state=TRANSITION;combined_score=1.0;cascade=1.0;macro_broken=True;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=5.696635134641565,macro quebrado/distribuição = topo macro,True
2364,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=1.37;rsi=54.41;rsi_1d=51.5;legpos90=92.0;rise20=2.56;bear_div=0.0,momentum fraco = bounce/indeciso,True
2364,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.12;rsi_min8=53.1;sweet_spot=False;bub_sell=0.0;reclaim_body=0.49,sem capitulação relevante,True
2364,fuel,high_fuel,high,clean_sky,,no_overhead,supply_category=CLEAN_SKY;dist_4h_supply=5.21;dist_d1_supply=4.09;blocks_target=0,sem teto = combustível alto,True
2364,risk,SL_NEUTRAL,medium,,,neutral,sl_atr=1.88;sl_type=V_REVERSAL_DEMAND,SL aceitável,True
2372,supply,SUPPLY_FAR_NEUTRAL,medium,room,,FAR_ENOUGH,supply_category=SUPPLY_FAR_ENOUGH;polarity_category=POLARITY_FLOATING_NO_BASE;dist_4h_supply=3.84;has_overhead=1,supply longe = espaço ok,True
2372,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=4.38;touched_retest=1,demanda defendida real,True
2372,volume,REJECTION_BELOW_VALUE,medium,,below_value,BELOW_VAL|maturity:VP-as-of-bar,below_VAL=True;dist_POC=-0.83;dist_VAL=-0.24;va_width=0.8;rel_volume=1.94,preço abaixo do VAL = rejeição/distribuição,True
2372,mtf,PARTIAL_BULL,medium,partial_bull,,parcial,trend_30_4h=2.18;rsi_1d=59.8;d_break=bear;w_break=bull;weekly_slope=0.3616902615007083,alinhamento parcial bull,True
2372,regime,MACRO_BROKEN_DISTRIBUTION,high,,macro_broken,MACRO_BROKEN,v3_state=TRANSITION;combined_score=1.0;cascade=1.0;macro_broken=True;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=4.836765680356056,macro quebrado/distribuição = topo macro,True
2372,momentum,HEALTHY_HIGH_LEGPOS,high,strong_bull,,legpos_high+momentum,trend_30=2.18;rsi=70.55;rsi_1d=59.8;legpos90=89.5;rise20=4.29;bear_div=0.0,legpos alto COM momentum = continuação sadia,True
2372,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.86;rsi_min8=57.64;sweet_spot=False;bub_sell=0.0;reclaim_body=-0.86,sem capitulação relevante,True
2372,fuel,high_fuel,medium,room,,far_supply,supply_category=SUPPLY_FAR_ENOUGH;dist_4h_supply=3.84;dist_d1_supply=3.47;blocks_target=0,supply longe = combustível alto,True
2372,risk,SL_NEUTRAL,medium,,,neutral,sl_atr=4.48;sl_type=TOP_EXHAUSTION,SL aceitável,True
2428,supply,SUPPLY_BLOCKS_TARGET,medium,,target_obstructed,BLOCKS_TARGET,supply_category=SUPPLY_BLOCKS_TARGET;polarity_category=POLARITY_FLOATING_NO_BASE;dist_4h_supply=1.24;has_overhead=1,supply bloqueia alvo = R ruim,True
2428,demand,DEMAND_ABSENT,high,,no_demand_base,ABSENT,demand_category=DEMAND_ABSENT_OR_IRRELEVANT;dist_4h_demand=5.29;touched_retest=0,sem base de demanda = floating,True
2428,volume,ACCEPTANCE_ABOVE_VALUE,medium,acceptance_above,,ABOVE_POC|maturity:VP-as-of-bar,below_VAL=False;dist_POC=0.83;dist_VAL=1.68;va_width=1.1;rel_volume=1.08,aceitação acima do valor = bullish,True
2428,mtf,PARTIAL_BULL,medium,partial_bull,,parcial,trend_30_4h=0.5;rsi_1d=47.5;d_break=bear;w_break=bull;weekly_slope=0.21830507880114544,alinhamento parcial bull,True
2428,regime,MACRO_BROKEN_DISTRIBUTION,high,,macro_broken,MACRO_BROKEN,v3_state=TRANSITION;combined_score=0.0;cascade=0.0;macro_broken=True;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=5.988823784156069,macro quebrado/distribuição = topo macro,True
2428,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=0.5;rsi=46.14;rsi_1d=47.5;legpos90=39.0;rise20=1.64;bear_div=0.0,momentum fraco = bounce/indeciso,True
2428,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.19;rsi_min8=40.93;sweet_spot=True;bub_sell=0.0;reclaim_body=1.11,sem capitulação relevante,True
2428,fuel,low_fuel,high,,obstructed,blocks/colada,supply_category=SUPPLY_BLOCKS_TARGET;dist_4h_supply=1.24;dist_d1_supply=0.72;blocks_target=1,supply colada/bloqueia = combustível baixo,True
2428,risk,SL_NEUTRAL,medium,,,neutral,sl_atr=1.93;sl_type=LATE_WIDE,SL aceitável,True
2488,supply,CLEAN_SKY_BULLISH,high,no_overhead,,CLEAN_SKY,supply_category=CLEAN_SKY;polarity_category=POLARITY_FLOATING_NO_BASE;dist_4h_supply=6.2;has_overhead=1,sem teto = markup/ATH bullish,True
2488,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=3.81;touched_retest=1,demanda defendida real,True
2488,volume,ACCEPTANCE_ABOVE_VALUE,medium,acceptance_above,,ABOVE_POC|maturity:VP-as-of-bar,below_VAL=False;dist_POC=2.02;dist_VAL=2.52;va_width=1.86;rel_volume=0.47,aceitação acima do valor = bullish,True
2488,mtf,BEAR_ALIGN,high,,mtf_bear,d/w break bear,trend_30_4h=-6.8;rsi_1d=24.6;d_break=bear;w_break=bear;weekly_slope=0.049612178563807556,alinhamento bear = bounce local provável,True
2488,regime,MACRO_BROKEN_DISTRIBUTION,high,,macro_broken,MACRO_BROKEN,v3_state=BEAR;combined_score=-3.0;cascade=-3.0;macro_broken=True;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=9.675096657048782,macro quebrado/distribuição = topo macro,True
2488,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=-6.8;rsi=49.4;rsi_1d=24.6;legpos90=47.2;rise20=3.33;bear_div=0.0,momentum fraco = bounce/indeciso,True
2488,capit,NO_CAPITULATION,low,,,no_cap,drop20=1.43;rsi_min8=19.85;sweet_spot=False;bub_sell=3.0;reclaim_body=-0.14,sem capitulação relevante,True
2488,fuel,high_fuel,high,clean_sky,,no_overhead,supply_category=CLEAN_SKY;dist_4h_supply=6.2;dist_d1_supply=2.15;blocks_target=0,sem teto = combustível alto,True
2488,risk,SL_STRUCTURAL_OK,high,sl_ok,,demand_base,sl_atr=3.91;sl_type=NORMAL_DEMAND_BASE,SL estrutural na demanda = ok,True
2497,supply,CLEAN_SKY_BULLISH,high,no_overhead,,CLEAN_SKY,supply_category=CLEAN_SKY;polarity_category=RECLAIM_ACCEPTED_ABOVE_SUPPLY;dist_4h_supply=7.07;has_overhead=1,sem teto = markup/ATH bullish,True
2497,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=2.49;touched_retest=1,demanda defendida real,True
